7,アメリカ合衆国,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E5%90%88%E8%A1%86%E5%9B%BD
7,中国,https://ja.wikipedia.org/wiki/%E4%B8%AD%E5%9B%BD
7,ドイツ,https://ja.wikipedia.org/wiki/%E3%83%89%E3%82%A4%E3%83%84
7,日本,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC
7,インド,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%B3%E3%83%89
7,イギリス,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%AE%E3%83%AA%E3%82%B9
7,フランス,https://ja.wikipedia.org/wiki/%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9
7,イタリア,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2
7,ブラジル,https://ja.wikipedia.org/wiki/%E3%83%96%E3%83%A9%E3%82%B8%E3%83%AB
7,カナダ,https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%8A%E3%83%80
7,メキシコ,https://ja.wikipedia.org/wiki/%E3%83%A1%E3%82%AD%E3%82%B7%E3%82%B3
7,ロシア,https://ja.wikipedia.org/wiki/%E3%83%AD%E3%82%B7%E3%82%A2
7,大韓民国,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%9F%93%E6%B0%91%E5%9B%BD
7,オーストラリア,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2
7,スペイン,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%83%9A%E3%82%A4%E3%83%B3
7,インドネシア,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%B3%E3%83%89%E3%83%8D%E3%82%B7%E3%82%A2
7,トルコ,https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%AB%E3%82%B3
7,オランダ,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%A9%E3%83%B3%E3%83%80
7,サウジアラビア,https://ja.wikipedia.org/wiki/%E3%82%B5%E3%82%A6%E3%82%B8%E3%82%A2%E3%83%A9%E3%83%93%E3%82%A2
7,スイス,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%82%A4%E3%82%B9
7,北海道,https://ja.wikipedia.org/wiki/%E5%8C%97%E6%B5%B7%E9%81%93
7,青森県,https://ja.wikipedia.org/wiki/%E9%9D%92%E6%A3%AE%E7%9C%8C
7,岩手県,https://ja.wikipedia.org/wiki/%E5%B2%A9%E6%89%8B%E7%9C%8C
7,宮城県,https://ja.wikipedia.org/wiki/%E5%AE%AE%E5%9F%8E%E7%9C%8C
7,秋田県,https://ja.wikipedia.org/wiki/%E7%A7%8B%E7%94%B0%E7%9C%8C
7,山形県,https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%BD%A2%E7%9C%8C
7,福島県,https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B3%B6%E7%9C%8C
7,茨城県,https://ja.wikipedia.org/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C
7,栃木県,https://ja.wikipedia.org/wiki/%E6%A0%83%E6%9C%A8%E7%9C%8C
7,群馬県,https://ja.wikipedia.org/wiki/%E7%BE%A4%E9%A6%AC%E7%9C%8C
7,埼玉県,https://ja.wikipedia.org/wiki/%E5%9F%BC%E7%8E%89%E7%9C%8C
7,千葉県,https://ja.wikipedia.org/wiki/%E5%8D%83%E8%91%89%E7%9C%8C
7,東京都,https://ja.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E9%83%BD
7,神奈川県,https://ja.wikipedia.org/wiki/%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C
7,新潟県,https://ja.wikipedia.org/wiki/%E6%96%B0%E6%BD%9F%E7%9C%8C
7,富山県,https://ja.wikipedia.org/wiki/%E5%AF%8C%E5%B1%B1%E7%9C%8C
7,石川県,https://ja.wikipedia.org/wiki/%E7%9F%B3%E5%B7%9D%E7%9C%8C
7,福井県,https://ja.wikipedia.org/wiki/%E7%A6%8F%E4%BA%95%E7%9C%8C
7,山梨県,https://ja.wikipedia.org/wiki/%E5%B1%B1%E6%A2%A8%E7%9C%8C
7,長野県,https://ja.wikipedia.org/wiki/%E9%95%B7%E9%87%8E%E7%9C%8C
7,岐阜県,https://ja.wikipedia.org/wiki/%E5%B2%90%E9%98%9C%E7%9C%8C
7,静岡県,https://ja.wikipedia.org/wiki/%E9%9D%99%E5%B2%A1%E7%9C%8C
7,愛知県,https://ja.wikipedia.org/wiki/%E6%84%9B%E7%9F%A5%E7%9C%8C
7,三重県,https://ja.wikipedia.org/wiki/%E4%B8%89%E9%87%8D%E7%9C%8C
7,滋賀県,https://ja.wikipedia.org/wiki/%E6%BB%8B%E8%B3%80%E7%9C%8C
7,京都府,https://ja.wikipedia.org/wiki/%E4%BA%AC%E9%83%BD%E5%BA%9C
7,大阪府,https://ja.wikipedia.org/wiki/%E5%A4%A7%E9%98%AA%E5%BA%9C
7,兵庫県,https://ja.wikipedia.org/wiki/%E5%85%B5%E5%BA%AB%E7%9C%8C
7,奈良県,https://ja.wikipedia.org/wiki/%E5%A5%88%E8%89%AF%E7%9C%8C
7,和歌山県,https://ja.wikipedia.org/wiki/%E5%92%8C%E6%AD%8C%E5%B1%B1%E7%9C%8C
7,鳥取県,https://ja.wikipedia.org/wiki/%E9%B3%A5%E5%8F%96%E7%9C%8C
7,島根県,https://ja.wikipedia.org/wiki/%E5%B3%B6%E6%A0%B9%E7%9C%8C
7,岡山県,https://ja.wikipedia.org/wiki/%E5%B2%A1%E5%B1%B1%E7%9C%8C
7,広島県,https://ja.wikipedia.org/wiki/%E5%BA%83%E5%B3%B6%E7%9C%8C
7,山口県,https://ja.wikipedia.org/wiki/%E5%B1%B1%E5%8F%A3%E7%9C%8C
7,徳島県,https://ja.wikipedia.org/wiki/%E5%BE%B3%E5%B3%B6%E7%9C%8C
7,香川県,https://ja.wikipedia.org/wiki/%E9%A6%99%E5%B7%9D%E7%9C%8C
7,愛媛県,https://ja.wikipedia.org/wiki/%E6%84%9B%E5%AA%9B%E7%9C%8C
7,高知県,https://ja.wikipedia.org/wiki/%E9%AB%98%E7%9F%A5%E7%9C%8C
7,福岡県,https://ja.wikipedia.org/wiki/%E7%A6%8F%E5%B2%A1%E7%9C%8C
7,佐賀県,https://ja.wikipedia.org/wiki/%E4%BD%90%E8%B3%80%E7%9C%8C
7,長崎県,https://ja.wikipedia.org/wiki/%E9%95%B7%E5%B4%8E%E7%9C%8C
7,大分県,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%88%86%E7%9C%8C
7,熊本県,https://ja.wikipedia.org/wiki/%E7%86%8A%E6%9C%AC%E7%9C%8C
7,宮城県,https://ja.wikipedia.org/wiki/%E5%AE%AE%E5%B4%8E%E7%9C%8C
7,鹿児島県,https://ja.wikipedia.org/wiki/%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C
7,沖縄県,https://ja.wikipedia.org/wiki/%E6%B2%96%E7%B8%84%E7%9C%8C
7,琵琶湖,https://ja.wikipedia.org/wiki/%E7%90%B5%E7%90%B6%E6%B9%96
7,淀川,https://ja.wikipedia.org/wiki/%E6%B7%80%E5%B7%9D
7,信濃川,https://ja.wikipedia.org/wiki/%E4%BF%A1%E6%BF%83%E5%B7%9D
7,利根川,https://ja.wikipedia.org/wiki/%E5%88%A9%E6%A0%B9%E5%B7%9D
7,太陽系,https://ja.wikipedia.org/wiki/%E5%A4%AA%E9%99%BD%E7%B3%BB
7,太陽,https://ja.wikipedia.org/wiki/%E5%A4%AA%E9%99%BD
7,水星,https://ja.wikipedia.org/wiki/%E6%B0%B4%E6%98%9F
7,金星,https://ja.wikipedia.org/wiki/%E9%87%91%E6%98%9F
7,地球,https://ja.wikipedia.org/wiki/%E5%9C%B0%E7%90%83
7,火星,https://ja.wikipedia.org/wiki/%E7%81%AB%E6%98%9F
7,木星,https://ja.wikipedia.org/wiki/%E6%9C%A8%E6%98%9F
7,土星,https://ja.wikipedia.org/wiki/%E5%9C%9F%E6%98%9F
7,天王星,https://ja.wikipedia.org/wiki/%E5%A4%A9%E7%8E%8B%E6%98%9F
7,海王星,https://ja.wikipedia.org/wiki/%E6%B5%B7%E7%8E%8B%E6%98%9F
7,塩酸,https://ja.wikipedia.org/wiki/%E5%A1%A9%E9%85%B8
7,二酸化炭素,https://ja.wikipedia.org/wiki/%E4%BA%8C%E9%85%B8%E5%8C%96%E7%82%AD%E7%B4%A0
7,酸素,https://ja.wikipedia.org/wiki/%E9%85%B8%E7%B4%A0
7,窒素,https://ja.wikipedia.org/wiki/%E7%AA%92%E7%B4%A0
7,アンモニア,https://ja.wikipedia.org/wiki/%E7%AA%92%E7%B4%A0
7,一酸化炭素,https://ja.wikipedia.org/wiki/%E4%B8%80%E9%85%B8%E5%8C%96%E7%82%AD%E7%B4%A0
7,上方置換法,https://ja.wikipedia.org/wiki/%E4%B8%8A%E6%96%B9%E7%BD%AE%E6%8F%9B
7,下方置換法,https://ja.wikipedia.org/wiki/%E4%B8%8B%E6%96%B9%E7%BD%AE%E6%8F%9B
7,水上置換法,https://ja.wikipedia.org/wiki/%E6%B0%B4%E4%B8%8A%E7%BD%AE%E6%8F%9B
7,内閣府,https://ja.wikipedia.org/wiki/%E5%86%85%E9%96%A3%E5%BA%9C
7,総務省,https://ja.wikipedia.org/wiki/%E7%B7%8F%E5%8B%99%E7%9C%81
7,文部科学省,https://ja.wikipedia.org/wiki/%E6%96%87%E9%83%A8%E7%A7%91%E5%AD%A6%E7%9C%81
7,環境省,https://ja.wikipedia.org/wiki/%E7%92%B0%E5%A2%83%E7%9C%81
7,厚生労働省,https://ja.wikipedia.org/wiki/%E5%8E%9A%E7%94%9F%E5%8A%B4%E5%83%8D%E7%9C%81
7,外務省,https://ja.wikipedia.org/wiki/%E5%A4%96%E5%8B%99%E7%9C%81
7,財務省,https://ja.wikipedia.org/wiki/%E8%B2%A1%E5%8B%99%E7%9C%81
7,農林水産省,https://ja.wikipedia.org/wiki/%E8%BE%B2%E6%9E%97%E6%B0%B4%E7%94%A3%E7%9C%81
7,経済産業省,https://ja.wikipedia.org/wiki/%E7%B5%8C%E6%B8%88%E7%94%A3%E6%A5%AD%E7%9C%81
7,国土交通省,https://ja.wikipedia.org/wiki/%E5%9B%BD%E5%9C%9F%E4%BA%A4%E9%80%9A%E7%9C%81
7,防衛省,https://ja.wikipedia.org/wiki/%E9%98%B2%E8%A1%9B%E7%9C%81
7,皇居,https://ja.wikipedia.org/wiki/%E7%9A%87%E5%B1%85
7,陶磁器,https://ja.wikipedia.org/wiki/%E9%99%B6%E7%A3%81%E5%99%A8
7,新幹線,https://ja.wikipedia.org/wiki/%E6%96%B0%E5%B9%B9%E7%B7%9A
7,野球,https://ja.wikipedia.org/wiki/%E9%87%8E%E7%90%83
7,サッカー,https://ja.wikipedia.org/wiki/%E3%82%B5%E3%83%83%E3%82%AB%E3%83%BC
7,バスケットボール,https://ja.wikipedia.org/wiki/%E3%83%90%E3%82%B9%E3%82%B1%E3%83%83%E3%83%88%E3%83%9C%E3%83%BC%E3%83%AB
7,サーフィン,https://ja.wikipedia.org/wiki/%E3%82%B5%E3%83%BC%E3%83%95%E3%82%A3%E3%83%B3
7,ボッチャ,https://ja.wikipedia.org/wiki/%E3%83%9C%E3%83%83%E3%83%81%E3%83%A3
7,バレーボール,https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%AC%E3%83%BC%E3%83%9C%E3%83%BC%E3%83%AB
7,バドミントン,https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%89%E3%83%9F%E3%83%B3%E3%83%88%E3%83%B3
7,卓球,https://ja.wikipedia.org/wiki/%E5%8D%93%E7%90%83
7,ラジオ体操,https://ja.wikipedia.org/wiki/%E3%83%A9%E3%82%B8%E3%82%AA%E4%BD%93%E6%93%8D
7,水泳,https://ja.wikipedia.org/wiki/%E6%B0%B4%E6%B3%B3
7,水球,https://ja.wikipedia.org/wiki/%E6%B0%B4%E7%90%83
7,コマツナ,https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%9E%E3%83%84%E3%83%8A
7,ホウレンソウ,https://ja.wikipedia.org/wiki/%E3%83%9B%E3%82%A6%E3%83%AC%E3%83%B3%E3%82%BD%E3%82%A6
7,ミズナ,https://ja.wikipedia.org/wiki/%E3%83%9F%E3%82%BA%E3%83%8A
7,マツタケ,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%84%E3%82%BF%E3%82%B1
7,シメジ,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A1%E3%82%B8
7,白菜,https://ja.wikipedia.org/wiki/%E7%99%BD%E8%8F%9C
7,チンゲンサイ,https://ja.wikipedia.org/wiki/%E3%83%81%E3%83%B3%E3%82%B2%E3%83%B3%E3%82%B5%E3%82%A4
7,レタス,https://ja.wikipedia.org/wiki/%E3%83%AC%E3%82%BF%E3%82%B9
7,キャベツ,https://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%A3%E3%83%99%E3%83%84
7,キュウリ,https://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%A5%E3%82%A6%E3%83%AA
7,ズッキーニ,https://ja.wikipedia.org/wiki/%E3%82%BA%E3%83%83%E3%82%AD%E3%83%BC%E3%83%8B
7,モヤシ,https://ja.wikipedia.org/wiki/%E3%83%A2%E3%83%A4%E3%82%B7
7,タケノコ,https://ja.wikipedia.org/wiki/%E3%82%BF%E3%82%B1%E3%83%8E%E3%82%B3
7,医師国家試験,https://ja.wikipedia.org/wiki/%E5%8C%BB%E5%B8%AB%E5%9B%BD%E5%AE%B6%E8%A9%A6%E9%A8%93
7,実用英語技能検定,https://ja.wikipedia.org/wiki/%E5%AE%9F%E7%94%A8%E8%8B%B1%E8%AA%9E%E6%8A%80%E8%83%BD%E6%A4%9C%E5%AE%9A
7,実用数学技能検定,https://ja.wikipedia.org/wiki/%E5%AE%9F%E7%94%A8%E6%95%B0%E5%AD%A6%E6%8A%80%E8%83%BD%E6%A4%9C%E5%AE%9A
7,日本漢字能力検定,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E6%BC%A2%E5%AD%97%E8%83%BD%E5%8A%9B%E6%A4%9C%E5%AE%9A
7,アルベルト・アインシュタイン,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%99%E3%83%AB%E3%83%88%E3%83%BB%E3%82%A2%E3%82%A4%E3%83%B3%E3%82%B7%E3%83%A5%E3%82%BF%E3%82%A4%E3%83%B3
7,マハトマ・ガンディー,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%8F%E3%83%88%E3%83%9E%E3%83%BB%E3%82%AC%E3%83%B3%E3%83%87%E3%82%A3%E3%83%BC
7,レオナルド・ダ・ヴィンチ,https://ja.wikipedia.org/wiki/%E3%83%AC%E3%82%AA%E3%83%8A%E3%83%AB%E3%83%89%E3%83%BB%E3%83%80%E3%83%BB%E3%83%B4%E3%82%A3%E3%83%B3%E3%83%81
7,聖徳太子,https://ja.wikipedia.org/wiki/%E8%81%96%E5%BE%B3%E5%A4%AA%E5%AD%90
7,徳川家康,https://ja.wikipedia.org/wiki/%E5%BE%B3%E5%B7%9D%E5%AE%B6%E5%BA%B7
7,西郷隆盛,https://ja.wikipedia.org/wiki/%E8%A5%BF%E9%83%B7%E9%9A%86%E7%9B%9B
7,藤原道長,https://ja.wikipedia.org/wiki/%E8%97%A4%E5%8E%9F%E9%81%93%E9%95%B7
7,紫式部,https://ja.wikipedia.org/wiki/%E7%B4%AB%E5%BC%8F%E9%83%A8
7,宮沢賢治,https://ja.wikipedia.org/wiki/%E5%AE%AE%E6%B2%A2%E8%B3%A2%E6%B2%BB
7,野口英世,https://ja.wikipedia.org/wiki/%E9%87%8E%E5%8F%A3%E8%8B%B1%E4%B8%96
7,世界遺産,https://ja.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E9%81%BA%E7%94%A3
7,国際連合教育科学文化機関(ユネスコ),https://ja.wikipedia.org/wiki/%E5%9B%BD%E9%9A%9B%E9%80%A3%E5%90%88%E6%95%99%E8%82%B2%E7%A7%91%E5%AD%A6%E6%96%87%E5%8C%96%E6%A9%9F%E9%96%A2
7,近代オリンピック,https://ja.wikipedia.org/wiki/%E8%BF%91%E4%BB%A3%E3%82%AA%E3%83%AA%E3%83%B3%E3%83%94%E3%83%83%E3%82%AF
7,国際連合,https://ja.wikipedia.org/wiki/%E5%9B%BD%E9%9A%9B%E9%80%A3%E5%90%88
7,国際博覧会,https://ja.wikipedia.org/wiki/%E5%9B%BD%E9%9A%9B%E5%8D%9A%E8%A6%A7%E4%BC%9A
7,所得税,https://ja.wikipedia.org/wiki/%E6%89%80%E5%BE%97%E7%A8%8E
7,消費税,https://ja.wikipedia.org/wiki/%E6%B6%88%E8%B2%BB%E7%A8%8E
7,法人税,https://ja.wikipedia.org/wiki/%E6%B3%95%E4%BA%BA%E7%A8%8E
7,関税,https://ja.wikipedia.org/wiki/%E9%96%A2%E7%A8%8E
7,酒税,https://ja.wikipedia.org/wiki/%E9%85%92%E7%A8%8E
7,固定資産税,https://ja.wikipedia.org/wiki/%E5%9B%BA%E5%AE%9A%E8%B3%87%E7%94%A3%E7%A8%8E
7,日本国憲法,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E5%9B%BD%E6%86%B2%E6%B3%95
7,衆議院,https://ja.wikipedia.org/wiki/%E8%A1%86%E8%AD%B0%E9%99%A2
7,参議院,https://ja.wikipedia.org/wiki/%E5%8F%82%E8%AD%B0%E9%99%A2
7,東日本大震災,https://ja.wikipedia.org/wiki/%E6%9D%B1%E6%97%A5%E6%9C%AC%E5%A4%A7%E9%9C%87%E7%81%BD
7,阪神・淡路大震災,https://ja.wikipedia.org/wiki/%E9%98%AA%E7%A5%9E%E3%83%BB%E6%B7%A1%E8%B7%AF%E5%A4%A7%E9%9C%87%E7%81%BD
